hero,partner,games,wins,losses,win_rate,source
Clint,Ling,3,2,1,0.6667000000000001,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_14
Clint,Alpha,3,1,2,0.3333,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_14
Clint,Ruby,3,1,2,0.3333,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_14
Clint,Arlott,2,1,1,0.5,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_14
Lylia,Hayabusa,3,2,1,0.6667000000000001,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_14
Lylia,Harith,3,1,2,0.3333,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_14
Lylia,Arlott,3,0,3,0.0,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_14
Lylia,Hylos,2,2,0,1.0,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_14
Lylia,Terizla,2,2,0,1.0,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_14
Thamuz,Valentina,4,3,1,0.75,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_14
Thamuz,Ruby,4,2,2,0.5,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_14
Thamuz,Moskov,3,1,2,0.3333,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_14
Thamuz,Harith,2,2,0,1.0,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_14
Thamuz,Roger,2,2,0,1.0,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_14
Carmilla,Terizla,4,3,1,0.75,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_14
Carmilla,Alpha,3,2,1,0.6667000000000001,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_14
Carmilla,Harith,3,2,1,0.6667000000000001,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_14
Carmilla,Natan,2,2,0,1.0,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_14
Carmilla,Nolan,2,2,0,1.0,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_14
Irithel,Mathilda,4,3,1,0.75,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_14
Irithel,Alpha,3,3,0,1.0,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_14
Irithel,Barats,3,2,1,0.6667000000000001,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_14
Irithel,Faramis,3,2,1,0.6667000000000001,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_14
Irithel,Zhuxin,3,2,1,0.6667000000000001,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_14
Chip,Alpha,3,2,1,0.6667000000000001,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_14
Chip,Vexana,3,1,2,0.3333,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_14
Chip,Edith,2,1,1,0.5,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_14
Chip,Julian,2,1,1,0.5,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_14
Chip,Yve,2,1,1,0.5,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_14
Gloo,Hayabusa,3,1,2,0.3333,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_14
Gloo,Zhask,3,1,2,0.3333,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_14
Gloo,Claude,2,1,1,0.5,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_14
Gloo,Moskov,2,1,1,0.5,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_14
Gloo,Yve,2,1,1,0.5,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_14
Hilda,Alpha,3,3,0,1.0,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_14
Hilda,Yve,2,2,0,1.0,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_14
Hilda,Zhuxin,2,2,0,1.0,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_14
Hilda,Bane,2,1,1,0.5,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_14
Hilda,Mathilda,2,1,1,0.5,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_14
Brody,Akai,2,1,1,0.5,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_14
Brody,Jawhead,2,1,1,0.5,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_14
Brody,Julian,2,1,1,0.5,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_14
Brody,Mathilda,2,1,1,0.5,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_14
Brody,Faramis,2,0,2,0.0,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_14
Yu Zhong,Arlott,2,1,1,0.5,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_14
Yu Zhong,Roger,2,1,1,0.5,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_14
Yu Zhong,Alpha,2,0,2,0.0,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_14
Yu Zhong,Edith,1,1,0,1.0,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_14
Yu Zhong,Fredrinn,1,1,0,1.0,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_14
Ixia,Mathilda,3,2,1,0.6667000000000001,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_14
Ixia,Yve,2,2,0,1.0,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_14
Ixia,Bane,1,1,0,1.0,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_14
Ixia,Edith,1,1,0,1.0,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_14
Ixia,Hylos,1,1,0,1.0,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_14
Rafaela,Alpha,3,1,2,0.3333,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_14
Rafaela,Yve,2,1,1,0.5,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_14
Rafaela,Natan,2,0,2,0.0,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_14
Rafaela,Harith,1,1,0,1.0,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_14
Rafaela,Hilda,1,1,0,1.0,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_14
Fredrinn,Arlott,1,1,0,1.0,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_14
Fredrinn,Aurora,1,1,0,1.0,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_14
Fredrinn,Edith,1,1,0,1.0,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_14
Fredrinn,Faramis,1,1,0,1.0,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_14
Fredrinn,Natan,1,1,0,1.0,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_14
Guinevere,Roger,2,1,1,0.5,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_14
Guinevere,Claude,1,1,0,1.0,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_14
Guinevere,Hylos,1,1,0,1.0,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_14
Guinevere,Zhask,1,1,0,1.0,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_14
Guinevere,Harith,1,0,1,0.0,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_14
Helcurt,Arlott,1,1,0,1.0,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_14
Helcurt,Julian,1,1,0,1.0,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_14
Helcurt,Moskov,1,1,0,1.0,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_14
Helcurt,Zhuxin,1,1,0,1.0,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_14
Helcurt,Alpha,1,0,1,0.0,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_14
Hanabi,Hylos,2,0,2,0.0,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_14
Hanabi,Lolita,2,0,2,0.0,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_14
Hanabi,Julian,1,0,1,0.0,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_14
Hanabi,Nolan,1,0,1,0.0,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_14
Hanabi,Vexana,1,0,1,0.0,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_14
Melissa,Vexana,2,0,2,0.0,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_14
Melissa,Chou,1,0,1,0.0,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_14
Melissa,Edith,1,0,1,0.0,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_14
Melissa,Fanny,1,0,1,0.0,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_14
Melissa,Hayabusa,1,0,1,0.0,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_14
Novaria,Alpha,1,0,1,0.0,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_14
Novaria,Edith,1,0,1,0.0,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_14
Novaria,Guinevere,1,0,1,0.0,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_14
Novaria,Harith,1,0,1,0.0,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_14
Novaria,Karrie,1,0,1,0.0,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_14
Atlas,Khaleed,1,1,0,1.0,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_14
Atlas,Natan,1,1,0,1.0,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_14
Atlas,Nolan,1,1,0,1.0,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_14
Atlas,Valentina,1,1,0,1.0,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_14
Cecilion,Khaleed,1,1,0,1.0,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_14
Cecilion,Mathilda,1,1,0,1.0,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_14
Cecilion,Roger,1,1,0,1.0,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_14
Cecilion,Yve,1,1,0,1.0,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_14
Natalia,Chou,1,1,0,1.0,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_14
Natalia,Moskov,1,1,0,1.0,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_14
Natalia,Roger,1,1,0,1.0,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_14
Natalia,Valentina,1,1,0,1.0,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_14
Paquito,Hylos,1,1,0,1.0,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_14
Paquito,Julian,1,1,0,1.0,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_14
Paquito,Moskov,1,1,0,1.0,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_14
Paquito,Valentina,1,1,0,1.0,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_14
Pharsa,Alpha,1,1,0,1.0,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_14
Pharsa,Beatrix,1,1,0,1.0,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_14
Pharsa,Chip,1,1,0,1.0,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_14
Pharsa,Hilda,1,1,0,1.0,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_14
Uranus,Aurora,1,1,0,1.0,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_14
Uranus,Gatotkaca,1,1,0,1.0,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_14
Uranus,Harith,1,1,0,1.0,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_14
Uranus,Roger,1,1,0,1.0,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_14
Yin,Arlott,1,1,0,1.0,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_14
Yin,Luo Yi,1,1,0,1.0,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_14
Yin,Moskov,1,1,0,1.0,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_14
Yin,Ruby,1,1,0,1.0,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_14
Cici,Irithel,1,0,1,0.0,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_14
Cici,Julian,1,0,1,0.0,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_14
Cici,Khaleed,1,0,1,0.0,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_14
Cici,Zhuxin,1,0,1,0.0,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_14
Kadita,Chou,1,0,1,0.0,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_14
Kadita,Edith,1,0,1,0.0,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_14
Kadita,Harith,1,0,1,0.0,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_14
Kadita,Nolan,1,0,1,0.0,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_14
Martis,Faramis,1,0,1,0.0,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_14
Martis,Franco,1,0,1,0.0,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_14
Martis,Moskov,1,0,1,0.0,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_14
Martis,Phoveus,1,0,1,0.0,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_14
Masha,Grock,1,0,1,0.0,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_14
Masha,Hayabusa,1,0,1,0.0,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_14
Masha,Ruby,1,0,1,0.0,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_14
Masha,Zhask,1,0,1,0.0,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_14
Minsitthar,Claude,1,0,1,0.0,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_14
Minsitthar,Hylos,1,0,1,0.0,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_14
Minsitthar,Julian,1,0,1,0.0,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_14
Minsitthar,Valentina,1,0,1,0.0,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_14
Nana,Hayabusa,1,0,1,0.0,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_14
Nana,Khufra,1,0,1,0.0,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_14
Nana,Moskov,1,0,1,0.0,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_14
Nana,Ruby,1,0,1,0.0,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_14
Edith,Harith,20,13,7,0.65,https://liquipedia.net/mobilelegends/MPL/Philippines/Season_14
Edith,Nolan,19,13,6,0.6842,https://liquipedia.net/mobilelegends/MPL/Philippines/Season_14
Edith,Moskov,19,12,7,0.6315999999999999,https://liquipedia.net/mobilelegends/MPL/Philippines/Season_14
Edith,Vexana,19,10,9,0.5263,https://liquipedia.net/mobilelegends/MPL/Philippines/Season_14
Edith,Valentina,17,9,8,0.5294,https://liquipedia.net/mobilelegends/MPL/Philippines/Season_14
Moskov,Julian,20,10,10,0.5,https://liquipedia.net/mobilelegends/MPL/Philippines/Season_14
Moskov,Edith,19,12,7,0.6315999999999999,https://liquipedia.net/mobilelegends/MPL/Philippines/Season_14
Moskov,Hayabusa,15,7,8,0.4667,https://liquipedia.net/mobilelegends/MPL/Philippines/Season_14
Moskov,Arlott,15,3,12,0.2,https://liquipedia.net/mobilelegends/MPL/Philippines/Season_14
Moskov,Phoveus,14,9,5,0.6429,https://liquipedia.net/mobilelegends/MPL/Philippines/Season_14
Harith,Edith,20,13,7,0.65,https://liquipedia.net/mobilelegends/MPL/Philippines/Season_14
Harith,Hylos,18,8,10,0.44439999999999996,https://liquipedia.net/mobilelegends/MPL/Philippines/Season_14
Harith,Nolan,16,10,6,0.625,https://liquipedia.net/mobilelegends/MPL/Philippines/Season_14
Harith,Vexana,15,9,6,0.6,https://liquipedia.net/mobilelegends/MPL/Philippines/Season_14
Harith,Terizla,13,6,7,0.46149999999999997,https://liquipedia.net/mobilelegends/MPL/Philippines/Season_14
Valentina,Edith,17,9,8,0.5294,https://liquipedia.net/mobilelegends/MPL/Philippines/Season_14
Valentina,Ling,13,6,7,0.46149999999999997,https://liquipedia.net/mobilelegends/MPL/Philippines/Season_14
Valentina,Moskov,13,4,9,0.3077,https://liquipedia.net/mobilelegends/MPL/Philippines/Season_14
Valentina,Chou,12,5,7,0.4167,https://liquipedia.net/mobilelegends/MPL/Philippines/Season_14
Valentina,Roger,11,7,4,0.6364,https://liquipedia.net/mobilelegends/MPL/Philippines/Season_14
Hylos,Harith,18,8,10,0.44439999999999996,https://liquipedia.net/mobilelegends/MPL/Philippines/Season_14
Hylos,Nolan,15,9,6,0.6,https://liquipedia.net/mobilelegends/MPL/Philippines/Season_14
Hylos,Faramis,11,6,5,0.5455,https://liquipedia.net/mobilelegends/MPL/Philippines/Season_14
Hylos,Hayabusa,11,4,7,0.3636,https://liquipedia.net/mobilelegends/MPL/Philippines/Season_14
Hylos,Moskov,11,4,7,0.3636,https://liquipedia.net/mobilelegends/MPL/Philippines/Season_14
Nolan,Edith,19,13,6,0.6842,https://liquipedia.net/mobilelegends/MPL/Philippines/Season_14
Nolan,Harith,16,10,6,0.625,https://liquipedia.net/mobilelegends/MPL/Philippines/Season_14
Nolan,Hylos,15,9,6,0.6,https://liquipedia.net/mobilelegends/MPL/Philippines/Season_14
Nolan,Faramis,11,8,3,0.7273000000000001,https://liquipedia.net/mobilelegends/MPL/Philippines/Season_14
Nolan,Tigreal,10,6,4,0.6,https://liquipedia.net/mobilelegends/MPL/Philippines/Season_14
Hayabusa,Moskov,15,7,8,0.4667,https://liquipedia.net/mobilelegends/MPL/Philippines/Season_14
Hayabusa,Hylos,11,4,7,0.3636,https://liquipedia.net/mobilelegends/MPL/Philippines/Season_14
Hayabusa,Chou,10,6,4,0.6,https://liquipedia.net/mobilelegends/MPL/Philippines/Season_14
Hayabusa,Zhask,10,5,5,0.5,https://liquipedia.net/mobilelegends/MPL/Philippines/Season_14
Hayabusa,Arlott,10,4,6,0.4,https://liquipedia.net/mobilelegends/MPL/Philippines/Season_14
Ling,Edith,15,9,6,0.6,https://liquipedia.net/mobilelegends/MPL/Philippines/Season_14
Ling,Valentina,13,6,7,0.46149999999999997,https://liquipedia.net/mobilelegends/MPL/Philippines/Season_14
Ling,Harith,12,6,6,0.5,https://liquipedia.net/mobilelegends/MPL/Philippines/Season_14
Ling,Vexana,12,5,7,0.4167,https://liquipedia.net/mobilelegends/MPL/Philippines/Season_14
Ling,Ruby,11,6,5,0.5455,https://liquipedia.net/mobilelegends/MPL/Philippines/Season_14
Chou,Moskov,14,5,9,0.35710000000000003,https://liquipedia.net/mobilelegends/MPL/Philippines/Season_14
Chou,Valentina,12,5,7,0.4167,https://liquipedia.net/mobilelegends/MPL/Philippines/Season_14
Chou,Edith,11,7,4,0.6364,https://liquipedia.net/mobilelegends/MPL/Philippines/Season_14
Chou,Ling,11,2,9,0.1818,https://liquipedia.net/mobilelegends/MPL/Philippines/Season_14
Chou,Hayabusa,10,6,4,0.6,https://liquipedia.net/mobilelegends/MPL/Philippines/Season_14
Julian,Moskov,20,10,10,0.5,https://liquipedia.net/mobilelegends/MPL/Philippines/Season_14
Julian,Edith,14,6,8,0.4286,https://liquipedia.net/mobilelegends/MPL/Philippines/Season_14
Julian,Claude,14,4,10,0.2857,https://liquipedia.net/mobilelegends/MPL/Philippines/Season_14
Julian,Tigreal,11,5,6,0.4545,https://liquipedia.net/mobilelegends/MPL/Philippines/Season_14
Julian,Terizla,11,3,8,0.2727,https://liquipedia.net/mobilelegends/MPL/Philippines/Season_14
Vexana,Edith,19,10,9,0.5263,https://liquipedia.net/mobilelegends/MPL/Philippines/Season_14
Vexana,Harith,15,9,6,0.6,https://liquipedia.net/mobilelegends/MPL/Philippines/Season_14
Vexana,Ling,12,5,7,0.4167,https://liquipedia.net/mobilelegends/MPL/Philippines/Season_14
Vexana,Gatotkaca,11,3,8,0.2727,https://liquipedia.net/mobilelegends/MPL/Philippines/Season_14
Vexana,Moskov,10,5,5,0.5,https://liquipedia.net/mobilelegends/MPL/Philippines/Season_14
Tigreal,Roger,11,8,3,0.7273000000000001,https://liquipedia.net/mobilelegends/MPL/Philippines/Season_14
Tigreal,Julian,11,5,6,0.4545,https://liquipedia.net/mobilelegends/MPL/Philippines/Season_14
Tigreal,Edith,10,6,4,0.6,https://liquipedia.net/mobilelegends/MPL/Philippines/Season_14
Tigreal,Nolan,10,6,4,0.6,https://liquipedia.net/mobilelegends/MPL/Philippines/Season_14
Tigreal,Valentina,9,7,2,0.7778,https://liquipedia.net/mobilelegends/MPL/Philippines/Season_14
Roger,Edith,17,7,10,0.4118,https://liquipedia.net/mobilelegends/MPL/Philippines/Season_14
Roger,Zhask,13,9,4,0.6923,https://liquipedia.net/mobilelegends/MPL/Philippines/Season_14
Roger,Tigreal,11,8,3,0.7273000000000001,https://liquipedia.net/mobilelegends/MPL/Philippines/Season_14
Roger,Valentina,11,7,4,0.6364,https://liquipedia.net/mobilelegends/MPL/Philippines/Season_14
Roger,Arlott,10,5,5,0.5,https://liquipedia.net/mobilelegends/MPL/Philippines/Season_14
Terizla,Harith,13,6,7,0.46149999999999997,https://liquipedia.net/mobilelegends/MPL/Philippines/Season_14
Terizla,Moskov,11,4,7,0.3636,https://liquipedia.net/mobilelegends/MPL/Philippines/Season_14
Terizla,Julian,11,3,8,0.2727,https://liquipedia.net/mobilelegends/MPL/Philippines/Season_14
Terizla,Hayabusa,9,5,4,0.5556,https://liquipedia.net/mobilelegends/MPL/Philippines/Season_14
Terizla,Zhask,9,3,6,0.3333,https://liquipedia.net/mobilelegends/MPL/Philippines/Season_14
Gatotkaca,Moskov,12,6,6,0.5,https://liquipedia.net/mobilelegends/MPL/Philippines/Season_14
Gatotkaca,Vexana,11,3,8,0.2727,https://liquipedia.net/mobilelegends/MPL/Philippines/Season_14
Gatotkaca,Edith,9,6,3,0.6667000000000001,https://liquipedia.net/mobilelegends/MPL/Philippines/Season_14
Gatotkaca,Julian,9,2,7,0.22219999999999998,https://liquipedia.net/mobilelegends/MPL/Philippines/Season_14
Gatotkaca,Hayabusa,8,5,3,0.625,https://liquipedia.net/mobilelegends/MPL/Philippines/Season_14
Arlott,Moskov,15,3,12,0.2,https://liquipedia.net/mobilelegends/MPL/Philippines/Season_14
Arlott,Zhask,12,6,6,0.5,https://liquipedia.net/mobilelegends/MPL/Philippines/Season_14
Arlott,Valentina,11,4,7,0.3636,https://liquipedia.net/mobilelegends/MPL/Philippines/Season_14
Arlott,Roger,10,5,5,0.5,https://liquipedia.net/mobilelegends/MPL/Philippines/Season_14
Arlott,Hayabusa,10,4,6,0.4,https://liquipedia.net/mobilelegends/MPL/Philippines/Season_14
Zhask,Edith,13,10,3,0.7692,https://liquipedia.net/mobilelegends/MPL/Philippines/Season_14
Zhask,Roger,13,9,4,0.6923,https://liquipedia.net/mobilelegends/MPL/Philippines/Season_14
Zhask,Arlott,12,6,6,0.5,https://liquipedia.net/mobilelegends/MPL/Philippines/Season_14
Zhask,Nolan,10,6,4,0.6,https://liquipedia.net/mobilelegends/MPL/Philippines/Season_14
Zhask,Hayabusa,10,5,5,0.5,https://liquipedia.net/mobilelegends/MPL/Philippines/Season_14
Phoveus,Moskov,14,9,5,0.6429,https://liquipedia.net/mobilelegends/MPL/Philippines/Season_14
Phoveus,Julian,9,4,5,0.44439999999999996,https://liquipedia.net/mobilelegends/MPL/Philippines/Season_14
Phoveus,Valentina,9,4,5,0.44439999999999996,https://liquipedia.net/mobilelegends/MPL/Philippines/Season_14
Phoveus,Nolan,8,6,2,0.75,https://liquipedia.net/mobilelegends/MPL/Philippines/Season_14
Phoveus,Harith,7,7,0,1.0,https://liquipedia.net/mobilelegends/MPL/Philippines/Season_14
Claude,Edith,15,10,5,0.6667000000000001,https://liquipedia.net/mobilelegends/MPL/Philippines/Season_14
Claude,Julian,14,4,10,0.2857,https://liquipedia.net/mobilelegends/MPL/Philippines/Season_14
Claude,Nolan,10,5,5,0.5,https://liquipedia.net/mobilelegends/MPL/Philippines/Season_14
Claude,Valentina,9,5,4,0.5556,https://liquipedia.net/mobilelegends/MPL/Philippines/Season_14
Claude,Vexana,9,3,6,0.3333,https://liquipedia.net/mobilelegends/MPL/Philippines/Season_14
Blacklist International,Edith,13,8,5,0.6154,https://liquipedia.net/mobilelegends/MPL/Philippines/Season_14
Blacklist International,Chou,10,5,5,0.5,https://liquipedia.net/mobilelegends/MPL/Philippines/Season_14
Blacklist International,Hylos,10,4,6,0.4,https://liquipedia.net/mobilelegends/MPL/Philippines/Season_14
Blacklist International,Moskov,10,3,7,0.3,https://liquipedia.net/mobilelegends/MPL/Philippines/Season_14
Blacklist International,Claude,8,4,4,0.5,https://liquipedia.net/mobilelegends/MPL/Philippines/Season_14
Faramis,Moskov,12,6,6,0.5,https://liquipedia.net/mobilelegends/MPL/Philippines/Season_14
